# Constructed from biom file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#OTU ID,LIB01-Negative-P01-B4-nc.blast,LIB01-PS-Box01-T01-nc.blast,LIB01-PS-Box01-T02-nc.blast,LIB01-PS-Box01-T03-nc.blast,LIB01-PS-Box01-T04-nc.blast,LIB01-PS-Box01-T05-nc.blast,LIB01-PS-Box01-T06-nc.blast,LIB01-PS-Box01-T07-nc.blast,LIB01-PS-Box01-T08-nc.blast,LIB01-PS-Box01-T09-nc.blast,LIB01-PS-Box01-T10-nc.blast,LIB01-PS-Box01-T11-nc.blast,LIB01-PS-Box01-T12-nc.blast,LIB01-PS-Box02-T01-nc.blast,LIB01-PS-Box02-T02-nc.blast,LIB01-PS-Box02-T03-nc.blast,LIB01-PS-Box02-T04-nc.blast,LIB01-PS-Box02-T05-nc.blast,LIB01-PS-Box02-T06-nc.blast,LIB01-PS-Box02-T07-nc.blast,LIB01-PS-Box02-T08-nc.blast,LIB01-PS-Box02-T09-nc.blast,LIB01-PS-Box02-T10-nc.blast,LIB01-PS-Box02-T11-nc.blast,LIB01-PS-Box02-T12-nc.blast,LIB01-Positive-P01-A4-nc.blast,LIB02-TL01-nc.blast,LIB02-TL02-nc.blast,LIB02-TL03-nc.blast,LIB02-TL04-nc.blast,LIB02-TL05-nc.blast,LIB02-TL06-nc.blast,LIB02-TL07-nc.blast,LIB02-TL08-nc.blast,LIB02-TL09-nc.blast,LIB02-TL10-nc.blast,LIB02-TL11-nc.blast,LIB02-TL12-nc.blast,LIB02-TL13-nc.blast,LIB02-TL14-nc.blast,LIB02-TL15-nc.blast,LIB02-TL16-nc.blast,LIB02-TL17-nc.blast,LIB02-TL18-nc.blast,LIB02-TL20-nc.blast,LIB03-TL21-nc.blast,LIB03-TL23-nc.blast,LIB03-TL24-nc.blast,LIB03-TL25-nc.blast,LIB03-TL26-nc.blast,LIB03-TL27-nc.blast,LIB03-TL28-nc.blast,LIB03-TL29-nc.blast,LIB03-TL30-nc.blast,LIB03-TL31-nc.blast,LIB03-TL32-nc.blast,LIB03-TL33-nc.blast,LIB03-TL34-nc.blast,LIB03-TL35-nc.blast,LIB03-TL36-nc.blast,LIB03-TL38-nc.blast,LIB03-TL39-nc.blast,LIB03-TL40-nc.blast,LIB04-Negative-P02-D2-nc.blast,LIB04-Positive-P02-C2-nc.blast,LIB04-TL41-nc.blast,LIB04-TL42-nc.blast,LIB04-TL43-nc.blast,LIB04-TL44-nc.blast,LIB04-TL45-nc.blast,LIB04-TL46-nc.blast,LIB04-TL47-nc.blast,LIB04-TL49-nc.blast,LIB04-TL50-nc.blast,LIB04-TL51-nc.blast,LIB04-TL52-nc.blast,LIB04-TL53-nc.blast,LIB04-TL54-nc.blast,LIB04-TL55-nc.blast,LIB04-TL56-nc.blast,LIB04-TL57-nc.blast,LIB04-TL58-nc.blast,LIB04-TL59-nc.blast,LIB04-TL60-nc.blast,LIB05-Negative-P02-F4-nc.blast,LIB05-Positive-P02-E4-nc.blast,LIB05-TL19M-nc.blast,LIB05-TL19Q-nc.blast,LIB05-TL22M-nc.blast,LIB05-TL22Q-nc.blast,LIB05-TL37M-nc.blast,LIB05-TL37Q-nc.blast,LIB05-TL48M-nc.blast,LIB05-TL48Q-nc.blast,LIB05-TL61M-nc.blast,LIB05-TL61Q-nc.blast,LIB05-TL62M-nc.blast,LIB05-TL62Q-nc.blast,LIB05-TL63M-nc.blast,LIB05-TL63Q-nc.blast,LIB05-TL64M-nc.blast,LIB05-TL64Q-nc.blast,LIB06-MH-19-01-nc.blast,LIB06-MH-19-02-nc.blast,LIB06-MH-19-03-nc.blast,LIB06-MH-19-05-nc.blast,LIB06-MH-19-06-nc.blast,LIB06-MH-19-07-nc.blast,LIB06-MH-19-08-nc.blast,LIB06-MH-19-09-nc.blast,LIB06-MH-19-12-nc.blast,LIB06-MH-19-13-nc.blast,LIB06-MH-19-14-nc.blast,LIB06-MH-19-15-nc.blast,LIB06-MH-19-16-nc.blast,LIB06-MH-19-17-nc.blast,LIB06-MH-19-18-nc.blast,LIB06-MH-19-19-nc.blast,LIB07-01-07-nc.blast,LIB07-01-08-nc.blast,LIB07-01-09-nc.blast,LIB07-01-10-nc.blast,LIB07-01-11-nc.blast,LIB07-02-10-nc.blast,LIB07-Positive-P03-B4-nc.blast,taxomomy
Rattus_norvegicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Rodentia', 'f__Muridae', 'g__Rattus', 's__Rattus_norvegicus']"
Sciurus_vulgaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Rodentia', 'f__Sciuridae', 'g__Sciurus', 's__Sciurus_vulgaris']"
Bos_taurus,0,11,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3321,6206,85,323190,0,10,0,1145,0,126,0,348,6278,248,0,0,5,3,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__unknown', 'f__Bovidae', 'g__Bos', 's__Bos_taurus']"
Ovis_aries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__unknown', 'f__Bovidae', 'g__Ovis', 's__Ovis_aries']"
Sus_scrofa,0,0,0,0,11,20,0,0,0,75,0,0,0,144,0,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3291,37494,959,0,513,127,0,0,2107,2681,0,0,135,1084,114,3070,0,10,106,58,0,55,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__unknown', 'f__Suidae', 'g__Sus', 's__Sus_scrofa']"
Lampetra_fluviatilis,0,0,0,0,0,7,0,5560,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,60,71,0,0,17365,0,0,0,20,0,228,0,0,0,0,0,0,82,1387,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,11,0,165,0,0,0,122,0,0,0,88,0,0,104,0,0,0,0,0,0,0,0,0,1193,1131,843,2884,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__unknown', 'o__Petromyzontiformes', 'f__Petromyzontidae', 'g__Lampetra', 's__Lampetra_fluviatilis']"
Coregonus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,82,0,1123,0,0,0,6358,2934,3635,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Salmoniformes', 'f__Salmonidae', 'g__Coregonus']"
Pelophylax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Amphibia', 'o__Anura', 'f__Ranidae', 'g__Pelophylax']"
Anas,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,114,630,137,0,77,0,0,293,0,0,9,3,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves', 'o__Anseriformes', 'f__Anatidae', 'g__Anas']"
Aythya,0,0,0,0,0,0,0,0,0,0,0,0,0,8904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves', 'o__Anseriformes', 'f__Anatidae', 'g__Aythya']"
Fulica,0,0,0,0,0,29,0,0,0,0,0,2762,7037,5,664,0,0,0,0,0,0,0,0,29,0,0,0,30,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1077,23530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves', 'o__Gruiformes', 'f__Rallidae', 'g__Fulica']"
Bombycilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,1038,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves', 'o__Passeriformes', 'f__Bombycillidae', 'g__Bombycilla']"
Fringilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves', 'o__Passeriformes', 'f__Fringillidae', 'g__Fringilla']"
Passer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves', 'o__Passeriformes', 'f__Passeridae', 'g__Passer']"
Turdus,0,0,28,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,558,0,80,0,0,0,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves', 'o__Passeriformes', 'f__Turdidae', 'g__Turdus']"
Myotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Chiroptera', 'f__Vespertilionidae', 'g__Myotis']"
Sorex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2795,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Insectivora', 'f__Soricidae', 'g__Sorex']"
Microtus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,241,0,132,0,0,23,0,0,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Rodentia', 'f__Cricetidae', 'g__Microtus']"
Rattus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Rodentia', 'f__Muridae', 'g__Rattus']"
Cichlidae,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,140,0,0,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,76,0,0,0,0,0,3,0,0,0,0,0,0,857,48,0,0,0,0,0,0,0,42,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4808,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Cichliformes', 'f__Cichlidae']"
Cyprinidae,0,11,3593,40,0,10,0,0,325,13,0,396,142,0,0,0,0,0,71,0,10,0,84,54,1212,0,0,0,7,0,0,345,5392,0,26,0,0,1445,50,0,0,3,0,1896,0,0,0,0,0,0,6,223,12,0,0,0,0,0,0,0,6,0,0,0,0,2997,0,204,3,0,40,2930,22,92,571,26,0,2794,576,0,0,0,2270,0,0,0,0,0,0,0,443,376,0,0,0,0,0,0,20,0,0,0,0,1777,0,0,0,0,0,0,0,94,940,0,0,0,0,2525,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Cypriniformes', 'f__Cyprinidae']"
Gasterosteidae,371,3099,19,7595,1261,9,4886,152,18,3913,1975,0,0,53,7,18,486,51,101,8209,7175,13741,4642,2387,6641,151,47,0,0,33,263,851,0,0,7225,320,9,745,977,41,0,34,29,269,8,17,6,1316,861,996,326,1802,5297,24,17,485,86,440,1114,387,2032,323,226,42,5,2129,212,2002,917,2485,1819,3567,2628,995,1598,373,2204,2015,1835,0,53,3208,4,5,0,5,1121,1142,10,0,2206,1867,2525,1074,204,58,302,62,307,91,120,14,0,0,0,25357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Perciformes', 'f__Gasterosteidae']"
Percidae,23,14,7,9368,9,1041,11,32987,11006,717,3,0,0,708,0,86795,48796,145,175,34,13,49,283,299,19,27,505,6,29,4,77831,197,117,8,1418,7,20,259,90030,11,13,63,1083,9,64,804,23,43,3,8,5,4064,68,8381,20,0,0,0,0,0,88,19,2323,0,52,7,6,6,794,3,2258,5941,21044,5,359,108,506,0,7523,17976,0,0,3,7,0,0,0,0,0,0,22,0,4,0,0,0,0,0,412,354,120,74,0,0,0,0,7813,1257,755,1927,0,17587,6654,0,4484,4379,2913,30908,26,112,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Perciformes', 'f__Percidae']"
Salmonidae,0,0,24,0,20,0,0,0,0,0,0,0,0,0,0,0,0,9,49,0,0,642,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,93,338,0,0,0,19,6,0,0,0,0,0,60,5,0,0,34,480,65,715,7918,12086,159,801,34,21,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Salmoniformes', 'f__Salmonidae']"
Anatidae,0,27,0,0,0,0,0,0,0,20,0,0,0,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9632,0,0,0,0,64,0,102,0,306,0,0,376,0,18,324,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves', 'o__Anseriformes', 'f__Anatidae']"
Phasianidae,0,0,0,0,0,0,0,0,27,35,10,0,0,280,0,0,0,41,0,0,0,0,5,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28815,1307,602,133,43,772,0,336,1946,0,0,0,57,399,0,0,0,3,256,29,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves', 'o__Galliformes', 'f__Phasianidae']"
Rallidae,0,0,0,0,0,0,0,0,0,0,0,233,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,198,0,0,0,0,0,0,0,0,0,0,19,14,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves', 'o__Gruiformes', 'f__Rallidae']"
Corvidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves', 'o__Passeriformes', 'f__Corvidae']"
Fringillidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,897,0,0,0,6,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves', 'o__Passeriformes', 'f__Fringillidae']"
Mustelidae,0,3,19,4,0,40,29,6,3,17,6,798,1682,0,54,3,17,0,3,5,3,14,0,4,0,0,1402,0,0,0,31,43,31,0,15,0,0,0,0,73,0,4,0,116,0,0,1125,3,4,11,0,4,0,34,25,0,0,0,4,0,3,0,63,0,0,3,0,3,0,0,75,32,0,9,0,0,0,0,0,35,25,0,3615,1060,0,0,4,0,0,0,3,0,0,0,21,9,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,84,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Carnivora', 'f__Mustelidae']"
Leporidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Lagomorpha', 'f__Leporidae']"
Cricetidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,74,0,0,135,639,0,326,0,0,27,0,0,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Rodentia', 'f__Cricetidae']"
Bovidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__unknown', 'f__Bovidae']"
Cervidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__unknown', 'f__Cervidae']"
Petromyzontidae,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1355,0,0,0,0,0,12,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,48,56,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,"['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__unknown', 'o__Petromyzontiformes', 'f__Petromyzontidae']"
